Date,Close,High,Low,Open,Volume,Ticker
,AAPL,AAPL,AAPL,AAPL,AAPL,
2024-08-16,224.57479858398438,225.34970708383625,222.19045191126241,222.45869413327577,44340200,AAPL
2024-08-19,224.4158477783203,224.515201244893,221.5844407323156,224.24695901251525,40687800,AAPL
2024-08-20,225.0317840576172,225.68748051768907,223.97870407222223,224.29662301984854,30299000,AAPL
2024-08-21,224.92250061035156,226.4921913011218,223.58131984717622,225.04172779494317,34765500,AAPL
2024-08-22,223.06471252441406,226.84984597984075,222.43881906323927,226.30343225653021,43695300,AAPL
2024-08-23,225.359619140625,226.7306179936649,222.8660050723941,224.18732719786422,38677300,AAPL
2024-08-26,225.69741821289062,225.79677167752968,222.42889539152742,225.28016094798537,30602200,AAPL
2024-08-27,226.5418701171875,227.35652605602343,223.4223624308928,224.52511915345738,35934600,AAPL
2024-08-28,225.0119171142578,228.35991942602843,224.20719049274723,226.43257756563742,38052200,AAPL
2024-08-29,228.29037475585938,231.39995310375193,227.3863249726349,228.59836441740794,51906300,AAPL
2024-08-30,227.50555419921875,228.8964117856607,225.99546942021698,228.68779072729976,52990800,AAPL
2024-09-03,221.31619262695312,227.50553099413642,219.7266282681139,227.05847075546578,50190600,AAPL
2024-09-04,219.40872192382812,220.33264539565292,216.06070449558098,220.2134333758585,43840200,AAPL
2024-09-05,220.92872619628906,224.00848612752256,220.07433805346514,220.18362078658942,36615400,AAPL
2024-09-06,219.37893676757812,223.77009004470926,218.33578603187902,222.48850009081283,48423000,AAPL
2024-09-09,219.46835327148438,219.82600453136772,215.29576534565257,219.37894424631622,67180000,AAPL
2024-09-10,218.6735382080078,220.0345925843304,215.31559161387113,217.49130185519834,51591000,AAPL
2024-09-11,221.20692443847656,221.63411098197892,216.4680492147489,220.01475867053273,44587100,AAPL
2024-09-12,221.31619262695312,222.09110108310472,218.38544755210194,221.04795042006705,37455600,AAPL
2024-09-13,221.04795837402344,222.57790161811045,220.46181236980377,222.12091208096655,36766600,AAPL
2024-09-16,214.90829467773438,215.80241517960704,212.52394807405793,215.126845002842,59357400,AAPL
2024-09-17,215.37521362304688,215.48449636527135,213.10016491936787,214.34200737227792,45519300,AAPL
2024-09-18,219.249755859375,221.2565773677011,216.12030400107497,216.1302484418979,59894900,AAPL
2024-09-19,227.3763885498047,228.32020097310811,223.16406850984052,223.52171975466862,66781300,AAPL
2024-09-20,226.71072387695312,231.56881027577327,226.1345072392369,228.46917679212092,318679900,AAPL
2024-09-23,224.9920654296875,227.95261380296742,224.33636892980346,225.85638298730962,54146000,AAPL
2024-09-24,225.88616943359375,227.85325878901892,224.25687274556688,227.15781488965328,43556100,AAPL
2024-09-25,224.89268493652344,225.80667911779153,222.5580303354434,223.46208007568333,42308700,AAPL
2024-09-26,226.03518676757812,227.00878694842402,223.93895622483703,225.81662129607273,36636700,AAPL
2024-09-27,226.3034210205078,228.02214184296878,225.8166284941723,226.9690618971705,34026000,AAPL
2024-09-30,231.4794464111328,231.4794464111328,228.15130238402674,228.53875664504176,54541900,AAPL
2024-10-01,224.7337646484375,228.15130254219565,222.27988260723768,228.02216122790813,63285000,AAPL
2024-10-02,225.30001831054688,225.8861642954019,221.56456176324298,224.41582711263038,32880600,AAPL
2024-10-03,224.197265625,225.3298253274289,221.8626109260752,223.67072564154154,34044200,AAPL
2024-10-04,225.3199005126953,226.5120662505933,222.66732681912907,226.41271278943105,37245100,AAPL
2024-10-07,220.2432403564453,224.21713611955545,219.885589131397,223.0348997045567,39505400,AAPL
2024-10-08,224.29661560058594,224.5052366387564,221.79305702807565,222.83620769655573,31855700,AAPL
2024-10-09,228.04200744628906,228.25064364916537,223.36275355639287,223.7601370790405,33591100,AAPL
2024-10-10,227.54525756835938,228.00226223679437,225.68746620848788,226.2934858996686,28183500,AAPL
2024-10-11,226.0650177001953,227.91287999534921,225.8563814846346,227.80359724609562,31759200,AAPL
2024-10-14,229.79054260253906,230.21772915238438,227.1081657950345,227.2075041009655,39882100,AAPL
2024-10-15,232.32386779785156,235.94011203523937,230.85351557312313,232.08542861457474,64751400,AAPL
2024-10-16,230.2673797607422,230.60515724916505,228.34003796565733,230.0885617348273,34082200,AAPL
2024-10-17,230.63499450683594,232.32391251820164,229.0156421145612,231.9066400773438,32993800,AAPL
2024-10-18,233.46636962890625,234.6386615701971,232.4828249974097,234.6386615701971,46431500,AAPL
2024-10-21,234.93670654296875,235.3043021987925,232.91995571367772,232.91995571367772,36254500,AAPL
2024-10-22,234.32077026367188,234.67842149785605,231.0820505913223,232.36362533760988,38846600,AAPL
2024-10-23,229.25404357910156,233.60546433739609,226.27362172475395,232.55238437433343,52287000,AAPL
2024-10-24,229.0653076171875,229.3136761173618,226.91940013747097,228.47914643577636,31109500,AAPL
2024-10-25,229.89981079101562,231.69799621804017,228.07182235817814,228.2407111108546,38802300,AAPL
2024-10-28,231.8768310546875,233.1981533252385,231.03238723011694,231.79736647290133,36087100,AAPL
2024-10-29,232.1450653076172,232.80076177889833,230.80388451731673,231.5787930163908,35417200,AAPL
2024-10-30,228.59837341308594,231.9463759413976,228.05195968136482,231.0919876952183,47070900,AAPL
2024-10-31,224.4357147216797,228.33013097812315,223.89923027313517,227.84332326136388,64370100,AAPL
2024-11-01,221.45529174804688,223.87937072005496,218.83252100898451,219.52794977327943,65276700,AAPL
2024-11-04,220.5611572265625,221.33606573362852,218.27617915451208,219.5478246614517,44944500,AAPL
2024-11-05,221.9917449951172,222.4884819564664,219.6968226591573,220.35251908634842,28111300,AAPL
2024-11-06,221.2665252685547,224.5946691536601,219.74651129717958,221.15724252476647,54561100,AAPL
2024-11-07,225.99545288085938,226.39285156162418,223.10445516924474,223.16406118155706,42137700,AAPL
2024-11-08,225.72694396972656,227.41770491673495,225.17992905795916,225.93579455138124,38328800,AAPL
2024-11-11,223.01173400878906,224.4737485807484,220.29657059338746,223.77755477883602,42005600,AAPL
2024-11-12,223.01173400878906,224.36434561359883,222.14646565326132,223.3300027044557,40398300,AAPL
2024-11-13,223.89691162109375,225.4185978724207,221.54973296285615,222.79294167641658,48566200,AAPL
2024-11-14,226.98007202148438,227.62653447284012,223.77756520755418,223.7974607959322,44923900,AAPL
2024-11-15,223.77755737304688,225.6871240415238,223.05152776948486,225.1699449930133,47923700,AAPL
2024-11-18,226.78115844726562,228.49181480220403,223.94663659117114,224.02620376766677,44633700,AAPL
2024-11-19,227.0397491455078,228.90953992555222,225.4285554930197,225.74680903538962,36211800,AAPL
2024-11-20,227.75582885742188,228.68076882556113,224.66272507245372,226.82093350733243,35169600,AAPL
2024-11-21,227.2784423828125,228.9095315645878,224.48371169719937,227.63648708983084,42108300,AAPL
2024-11-22,228.62110900878906,229.46649702017746,226.82094518602503,226.82094518602503,38168300,AAPL
2024-11-25,231.60479736328125,231.982737654973,228.4918131754458,230.2024695182051,90152800,AAPL
2024-11-26,233.78292846679688,234.2901673751303,232.0623317186483,232.0623317186483,45986200,AAPL
2024-11-27,233.6536102294922,234.40949083683986,232.53970008294309,233.19611792325418,33498400,AAPL
2024-11-29,236.04058837890625,236.51797629056327,232.698842645531,233.5342752849028,28481400,AAPL
2024-12-02,238.2882843017578,239.4817615684827,235.8714939748314,235.98089694287458,48137100,AAPL
2024-12-03,241.3316650390625,241.44106801091166,237.60203896586935,238.5070985351772,38861000,AAPL
2024-12-04,241.68972778320312,242.78375758332757,239.9392952788925,241.55048900644988,44383900,AAPL
2024-12-05,241.7195587158203,243.21140922639395,240.81451427308068,242.6644095132275,40033900,AAPL
2024-12-06,241.5206298828125,243.30091318780651,240.76476447856876,241.59025685240857,36870600,AAPL
2024-12-09,245.40940856933594,245.89675186527563,240.43657354260168,240.516140724136,44649200,AAPL
2024-12-10,246.42385864257812,246.86147053083658,244.00705305092782,245.54863486606115,36914800,AAPL
2024-12-11,245.1508331298828,249.43741460876686,244.92207178593077,246.61284788068906,45205800,AAPL
2024-12-12,246.61282348632812,247.38858448031883,244.3451969163318,245.54862958315107,32777500,AAPL
2024-12-13,246.78192138671875,247.9356076049288,244.9021903118032,246.4736080363398,33155300,AAPL
2024-12-16,249.6761016845703,250.01426601000418,246.30452004436617,246.64268436980004,51694800,AAPL
2024-12-17,252.1028289794922,252.45093348613432,248.42293425963442,248.72130738305802,51356400,AAPL
2024-12-18,246.70233154296875,252.89847930582897,246.39401822090946,250.79000225751088,56774100,AAPL
2024-12-19,248.43287658691406,250.6308762664829,245.7475488049507,246.15532490458142,60882300,AAPL
2024-12-20,253.1073455810547,253.61456925624782,244.35515348919105,246.6923766885693,147495300,AAPL
2024-12-23,253.88311767578125,254.26104280923545,252.07299848460428,253.38583418491564,40858800,AAPL
2024-12-24,256.79718017578125,256.80710520536127,253.90297174117552,254.10189725758943,23234700,AAPL
2024-12-26,257.61273193359375,258.6868812844183,256.23029959445824,256.78725468311694,27237100,AAPL
2024-12-27,254.2013702392578,257.29448932345014,251.68511699924173,256.42919055718573,42355300,AAPL
2024-12-30,250.82977294921875,252.1227129740064,249.3876539575231,250.85960874260036,35557500,AAPL
2024-12-31,249.05946350097656,251.90392569582917,248.07483671879714,251.0684930674946,39480700,AAPL
2025-01-02,242.52516174316406,247.74663833648884,240.50619200781614,247.57754859678104,55740700,AAPL
2025-01-03,242.037841796875,242.8533788995599,240.57582699573507,242.037841796875,40244100,AAPL
2025-01-06,243.66891479492188,245.98625772407811,241.87869116125097,242.98266113735735,45045600,AAPL
2025-01-07,240.89407348632812,244.215923537777,240.0387452815234,241.6598791297847,40856000,AAPL
2025-01-08,241.38140869140625,242.38593107741448,238.74581220273618,240.6056476428208,37628900,AAPL
2025-01-10,235.56320190429688,238.85521627248303,231.73411285331812,238.70602211575698,61710900,AAPL
2025-01-13,233.12649536132812,233.39503269669683,228.47192915300568,232.2612269401141,49630700,AAPL
2025-01-14,232.01258850097656,234.8371551382162,231.20699165927476,233.47460320476435,39435300,AAPL
2025-01-15,236.57763671875,237.66172623332486,233.15632396556444,233.36518970349533,39832000,AAPL
2025-01-16,227.0198516845703,236.7168796666606,226.79110553013876,236.06047699847062,71759100,AAPL
2025-01-17,228.7305145263672,231.0279618693864,227.2386640256131,230.85888730040747,68488300,AAPL
2025-01-21,221.4303741455078,223.20070201452856,218.18809151282764,222.78298573737737,98070400,AAPL
2025-01-22,222.6139373779297,222.9023551356524,218.59587812819439,218.59587812819439,64126500,AAPL
2025-01-23,222.4448699951172,225.79655609657794,221.09225820038625,223.51900422998196,60234800,AAPL
2025-01-24,221.5696258544922,224.4041477572621,220.2070739772995,223.55875977197638,54697900,AAPL
2025-01-27,228.61117553710938,230.888727332658,222.76311661057002,222.80290778981754,94863400,AAPL
2025-01-28,236.9655303955078,238.88505261672515,229.5560092044273,229.59580038333414,75707600,AAPL
2025-01-29,238.05953979492188,238.5568232574634,232.73860067537262,232.84800364416722,45486100,AAPL
2025-01-30,236.2991485595703,239.48175963713217,235.92122345328548,237.3732826437262,55658300,AAPL
2025-01-31,234.71778869628906,245.84699474947953,232.1716998572169,245.84699474947953,100959800,AAPL
2025-02-03,226.77120971679688,230.5704628324937,224.47376244068877,228.7404632470789,73063300,AAPL
2025-02-04,231.53518676757812,231.8633956790269,225.4185909783935,226.01533721300711,45067300,AAPL
2025-02-05,231.2069854736328,231.4058958330951,227.0298072213747,227.2883891710869,39620300,AAPL
2025-02-06,231.95291137695312,232.5297620441898,229.17806101517482,230.03338922164468,29925300,AAPL
2025-02-07,226.39328002929688,232.72866665415378,226.0252799376335,231.33627899238985,39707200,AAPL
2025-02-10,226.66209411621094,229.58933825388894,226.21404995469493,228.57377553913867,33115600,AAPL
2025-02-11,231.6105499267578,234.20922454356437,227.1400438259152,227.2097321635687,53718400,AAPL
2025-02-12,235.8420867919922,235.9317077791751,229.67894615315132,230.19669384296432,45243300,AAPL
2025-02-13,240.4818572998047,241.28833980004651,234.54772977174622,235.88191107319744,53614100,AAPL
2025-02-14,243.53857421875,244.48444869345934,239.94423906079516,240.2031053319298,40896200,AAPL
2025-02-18,243.40911865234375,244.11602908498713,240.7905267294893,243.0905000064508,48822500,AAPL
2025-02-19,243.80735778808594,244.94241003871878,242.1047870084227,243.59827761149603,32204200,AAPL
2025-02-20,244.76319885253906,245.70907319749273,243.22987332307676,243.8770617009929,32316900,AAPL
2025-02-21,244.4844207763672,247.6107939080121,244.155851012499,244.88267886995578,53197400,AAPL
2025-02-24,246.0277099609375,247.7800669312537,243.3593319822528,243.86711335623195,51326400,AAPL
2025-02-25,245.9679718017578,248.91513366913293,243.84722519384715,246.92381259977986,48013300,AAPL
2025-02-26,239.31695556640625,243.91690216055417,238.0922974197643,243.26972892021308,44433600,AAPL
2025-02-27,236.27023315429688,241.4078448384303,236.0312691715791,238.3710773588995,41153600,AAPL
2025-02-28,240.79052734375,241.03944246427386,229.2010399398617,235.92174819400608,56833400,AAPL
2025-03-03,236.9970703125,242.97103338088397,235.08540395372597,240.7407483660274,47184000,AAPL
2025-03-04,234.9061737060547,239.02822274747484,233.6615980851158,236.6784633674393,53798100,AAPL
2025-03-05,234.7169952392578,235.5234777567522,228.23523611666363,234.3983766092207,47227600,AAPL
2025-03-06,234.3087921142578,236.82781201573715,232.1482106078643,233.42265485870865,45170400,AAPL
2025-03-07,238.03256225585938,240.32256924437755,233.74125275300776,234.08974000390756,46273600,AAPL
2025-03-10,226.4928436279297,235.13518456664028,223.24699590534985,234.5178647329352,72071200,AAPL
2025-03-11,219.8816680908203,224.85997074742775,216.5063794973434,222.83878108425105,76137400,AAPL
2025-03-12,216.03842163085938,220.78772670269151,213.97741219492326,219.18471261137486,62547500,AAPL
2025-03-13,208.77008056640625,215.899013195213,207.51555384047248,215.01287598245443,61368300,AAPL
2025-03-14,212.56356811523438,213.0215634427817,208.67053186821337,210.33328309966757,60107600,AAPL
2025-03-17,213.07135009765625,214.28605714072168,209.0588394397278,212.3843419118567,48073400,AAPL
2025-03-18,211.7670440673828,214.2163605039484,210.57225445008928,213.23066628615402,42432400,AAPL
2025-03-19,214.30596923828125,217.8106832228152,212.8224296395377,213.29039128502816,54385400,AAPL
2025-03-20,213.17091369628906,216.5462020975973,211.29906714235267,213.0613904363763,48862900,AAPL
2025-03-21,217.3228302001953,217.8903488075446,210.36315756009637,210.6419412957371,94127800,AAPL
2025-03-24,219.7721405029297,220.5188858867363,217.63147647971348,220.04097309502072,44299500,AAPL
2025-03-25,222.77903747558594,223.12752472855482,219.1249652538438,219.81197343150768,34493600,AAPL
2025-03-26,220.56866455078125,224.04352508950674,219.51326687455483,222.5400680439697,34466100,AAPL
2025-03-27,222.8786163330078,224.0136687326393,219.60288467242046,220.42928473771144,37094800,AAPL
2025-03-28,216.95440673828125,222.83876366462027,216.7353602231078,220.70805090185615,39818600,AAPL
2025-03-31,221.1660614013672,224.6409066608951,215.29165561007284,216.0682695484103,65299300,AAPL
2025-04-01,222.22146606445312,222.70932997882656,217.95007407622174,218.85612876373423,36412700,AAPL
2025-04-02,222.91842651367188,224.21278818927524,220.06088576879955,220.3595869543347,35905900,AAPL
2025-04-03,202.30825805664062,206.58960121618028,200.37667426890133,204.64805110026137,103419000,AAPL
2025-04-04,187.56253051757812,199.01262630823254,186.52703508606032,193.0486144227304,125910900,AAPL
2025-04-07,180.6725616455078,193.30748067285785,173.86223225537526,176.43103817745248,160466300,AAPL
2025-04-08,171.6717987060547,189.51403482217904,168.47573669018362,185.88983084847527,120859500,AAPL
2025-04-09,197.98709106445312,199.7394480269994,171.14407803694525,171.20381523449285,184395900,AAPL
2025-04-10,189.5936737060547,193.93475416517637,182.20587449762067,188.24954112448538,121880000,AAPL
2025-04-11,197.29013061523438,198.67409816298056,185.25259829067514,185.29243322025624,87435900,AAPL
2025-04-14,201.64117431640625,212.01595519155484,200.28707539108044,210.52246440005902,101352900,AAPL
2025-04-15,201.26280212402344,202.62685207462172,198.93296032454862,200.98401841430368,51343900,AAPL
2025-04-16,193.4269561767578,199.8290454554037,191.53519224238798,197.49920369317184,59732400,AAPL
2025-04-17,196.1251983642578,197.9671763411939,193.5763099497932,196.34424488667963,52164700,AAPL
2025-04-21,192.32176208496094,192.9589841185958,188.98629374468007,192.43128533414372,46742500,AAPL
2025-04-22,198.8732452392578,200.715208155226,195.1196006832811,195.26894368988752,52976400,AAPL
2025-04-23,203.71212768554688,207.0973670311424,201.9199358938783,205.1060461943045,52929200,AAPL
2025-04-24,207.46578979492188,207.923800345576,202.0593601483308,204.00089523709073,47311000,AAPL
2025-04-25,208.371826171875,208.8397878176709,205.30519003897632,205.47445049920006,38222300,AAPL
2025-04-28,209.2281036376953,210.5822025692478,206.55974070372147,209.08871177088434,38743100,AAPL
2025-04-29,210.29345703125,211.31898611202763,207.46576971677675,207.78438836336602,36827600,AAPL
2025-04-30,211.57785034179688,212.65316547487808,205.7731479657814,208.39173986928208,52286500,AAPL
2025-05-01,212.39430236816406,213.62891164873253,207.99346964638974,208.1726964341785,57365700,AAPL
2025-05-02,204.45889282226562,206.0917754590827,201.2827333487594,205.19567188008233,101010600,AAPL
2025-05-05,198.02691650390625,203.21431440062256,197.34987465543003,202.21865389928206,69018500,AAPL
2025-05-06,197.6485595703125,199.77927242381972,196.16503515467957,197.3498735756035,51216500,AAPL
2025-05-07,195.39837646484375,198.574535944944,192.41139491378883,198.30570335142838,68536700,AAPL
2025-05-08,196.63299560546875,199.18188402861682,193.83517686729027,196.86199326420865,50478900,AAPL
2025-05-09,197.66847229003906,199.6697443694255,196.6827629534363,198.1364339272832,36453900,AAPL
2025-05-12,210.15048217773438,210.62903686932515,206.12274573806786,210.32994399020487,63775800,AAPL
2025-05-13,212.28399658203125,212.75257189298435,208.36592688565332,209.79158118866218,51909300,AAPL
2025-05-14,211.6858367919922,213.29095299553776,209.94114592781207,211.78552428530423,49325800,AAPL
2025-05-15,210.80850219726562,212.31393091132972,208.90429308394448,210.31001909194578,45029500,AAPL
2025-05-16,210.6190643310547,211.92510277199543,209.1335944967917,211.71573318604425,54737900,AAPL
2025-05-19,208.14659118652344,208.84446444770495,203.64029993754312,207.27923550566183,46140500,AAPL
2025-05-20,206.232421875,207.83753801206538,204.40797196423648,207.03996203611737,42496600,AAPL
2025-05-21,201.47689819335938,206.4118779017609,200.10109516487896,204.54755595275296,59211800,AAPL
2025-05-22,200.7490997314453,202.1348820380274,199.09413231135568,200.1010778345708,46742400,AAPL
2025-05-23,194.67758178710938,197.10020219746903,192.8730755135501,193.0824298832746,78432900,AAPL
2025-05-27,199.60260009765625,200.1309909415137,196.83102019804124,197.6983910952664,56288500,AAPL
2025-05-28,199.8119659423828,202.11495545301858,199.29353925378823,199.98144837254895,45339700,AAPL
2025-05-29,199.3433837890625,203.19167383577107,197.90775006205254,202.9623758748587,51396800,AAPL
2025-05-30,200.24066162109375,201.3472946799051,196.18300200128658,198.7651407343476,70819900,AAPL
2025-06-02,201.08807373046875,201.51677709467234,199.51286535414474,199.67238359256916,35423300,AAPL
2025-06-03,202.6533203125,203.1518034040851,200.35033086337637,200.73914706631285,46381600,AAPL
2025-06-04,202.2046661376953,205.6142882803356,201.4868493484558,202.2943894332265,43604000,AAPL
2025-06-05,200.0213165283203,204.12881205428334,199.54276184010462,202.8826044104843,55126100,AAPL
2025-06-06,203.30133056640625,205.07592905349443,201.4370087789868,202.3841235560851,46607700,AAPL
2025-06-09,200.8388214111328,205.3750202901374,199.41316716451473,203.76990423179717,72862600,AAPL
2025-06-10,202.0551300048828,203.73004106569937,199.96151019448254,199.99141796230995,54672600,AAPL
2025-06-11,198.1769256591797,203.8795731269679,197.80805305990708,202.88260699920767,60989900,AAPL
2025-06-12,198.5956573486328,199.07419684911244,196.7612432530472,198.47602627663701,43904600,AAPL
2025-06-13,195.85400390625,199.76210952406473,195.1062792678608,199.12405177447246,51447300,AAPL
2025-06-16,197.81802368164062,198.08720880439395,195.96366601516638,196.701426450214,43020700,AAPL
2025-06-17,195.04644775390625,197.78810453675544,194.61775963167673,196.6017124403596,38856200,AAPL
2025-06-18,195.98361206054688,196.97061404804722,194.47819861622497,195.34555431850023,45394700,AAPL
2025-06-20,200.39019775390625,201.08807102199273,196.2627584683704,197.63857663438114,96813500,AAPL
2025-06-23,200.888671875,201.686247808318,198.3563846401482,201.01828233775666,55814300,AAPL
2025-06-24,199.69232177734375,202.8227948624406,199.59261907789957,201.97536755465325,54064000,AAPL
2025-06-25,200.948486328125,203.052085424857,200.01133575244882,200.83881944772682,39525700,AAPL
2025-06-26,200.39019775390625,202.025221644493,198.85487656411598,200.81888589983927,50799100,AAPL
2025-06-27,200.469970703125,202.6034778198992,199.39324535272064,201.27751091280393,73188600,AAPL
2025-06-30,204.54754638671875,206.7608124915243,198.6554726965608,201.39712965217615,91912800,AAPL
2025-07-01,207.18951416015625,209.55231908550664,205.51460310500556,206.04299395149746,78788900,AAPL
2025-07-02,211.7954864501953,212.69274987948137,207.5085290616707,208.2761972389462,67941800,AAPL
2025-07-03,212.90211486816406,213.99876845669687,211.16738836812712,211.50635319299207,34955800,AAPL
2025-07-07,209.3130340576172,215.57398008038285,208.16652910348648,212.03474730839852,50229000,AAPL
2025-07-08,209.37286376953125,210.78855393169587,207.8175989494771,209.46260228799343,42848900,AAPL
2025-07-09,210.4994354248047,210.6888614301138,206.59132988433592,208.8943192909964,48749400,AAPL
2025-07-10,211.76559448242188,212.8323404073814,209.39281005517992,209.87134957233482,44443600,AAPL
2025-07-11,210.5193634033203,211.48642172848318,209.22330444266433,209.93115706069412,39765800,AAPL
2025-07-14,207.98707580566406,210.27013683517245,206.91035052542594,209.29309904361602,38840100,AAPL
2025-07-15,208.47560119628906,211.2471659954246,208.2861751856472,208.5852680860029,42296300,AAPL
2025-07-16,209.52239990234375,211.75559423754484,208.00700716596054,209.6619745482938,47490500,AAPL
2025-07-17,209.38282775878906,211.15742622671814,208.95412441878605,209.93116216460888,48068100,AAPL
2025-07-18,210.539306640625,211.1474566075158,209.06380098140497,210.23024956462245,48974600,AAPL
2025-07-21,211.8353729248047,215.12536441190215,210.98796078626995,211.45653611507612,51377400,AAPL
2025-07-22,213.74952697753906,214.29786137817433,211.58611235366487,212.49335516085276,46404100,AAPL
2025-07-23,213.50030517578125,214.49727137359017,211.76559372759175,214.3477325289176,46989300,AAPL
2025-07-24,213.11148071289062,215.03563331063384,212.8821827557749,213.25105536667797,46022600,AAPL
2025-07-25,213.2311248779297,214.58699944946258,212.7525701732737,214.04862920984866,40268800,AAPL
2025-07-28,213.40061950683594,214.1981955143971,212.41361748607306,213.38067592321022,37858000,AAPL
2025-07-29,210.62904357910156,214.1582970701604,210.18041185237743,213.53020352524888,51411700,AAPL
2025-07-30,208.415771484375,211.74563469104578,207.0898047125579,211.25711581327238,45512500,AAPL
2025-07-31,206.94027709960938,209.20337937318874,206.5315173151756,207.85748415888986,80698400,AAPL
2025-08-01,201.76600646972656,212.93202387361222,200.88867142379772,210.23023901853355,104434500,AAPL
2025-08-04,202.7330780029297,207.24933356384108,201.06813110178,203.8895472057539,75109300,AAPL
2025-08-05,202.3043670654297,204.71702329589334,201.54667827641916,202.78290655256814,44155100,AAPL
2025-08-06,212.60302734375,214.72657006985978,204.96626313259566,205.00615029681612,108483100,AAPL
2025-08-07,219.36245727539062,220.1799768073744,215.92292715514498,218.2159523061407,90224800,AAPL
2025-08-08,228.6541748046875,230.29916273925562,218.58481138779996,220.16001960779298,113854000,AAPL
2025-08-11,226.747802734375,229.12327986736793,224.3324083989562,227.48640043221798,61806100,AAPL
2025-08-12,229.21310424804688,230.36092560837628,226.63802588155738,227.57622481823222,55626200,AAPL
2025-08-13,232.88612365722656,234.55294488479396,229.99163136972763,230.6304284784954,69878500,AAPL
2025-08-14,232.337158203125,234.67270293292236,230.41083714463488,233.6147219132583,51916300,AAPL
2025-08-15,231.1494140625,233.834298979768,228.9036945156081,233.5548328767578,56038700,AAPL
2025-08-18,230.4507598876953,232.67651332576617,229.672244959047,231.25921652669462,37476200,AAPL
2025-08-19,230.1213836669922,232.42698672077375,228.9136940815642,230.84001516813981,39402600,AAPL
2025-08-20,225.5800323486328,230.0315543310328,225.3404986724704,229.54248102593337,42263900,AAPL
2025-08-21,224.47215270996094,226.08908123987146,223.35428822884654,225.83955683035407,30621200,AAPL
2025-08-22,227.3267059326172,228.65417758009713,224.98118568943215,225.73973438952316,42477800,AAPL
2025-08-25,226.72784423828125,228.86377239669042,225.79960559269966,226.04912998143794,30983100,AAPL
2025-08-26,228.87376403808594,229.0534295301293,224.26255788237486,226.43840339540802,54575100,AAPL
2025-08-27,230.05152893066406,230.46073738560713,227.82576024347395,228.17510050695543,31259500,AAPL
2025-08-28,232.11758422851562,232.9659733126178,228.90370861616245,230.3809040856524,38074700,AAPL
2025-08-29,231.69837951660156,232.9360260407387,230.92984008944924,232.0676707602769,39418400,AAPL
2025-09-02,229.28298950195312,230.4108447009183,226.53822101083426,228.81388239599917,44075600,AAPL
2025-09-03,238.01634216308594,238.395624134605,233.9141603097862,236.75874463665696,66427800,AAPL
2025-09-04,239.32383728027344,239.44360411673358,236.28962732845326,237.99636566705198,47549400,AAPL
2025-09-05,239.2340087890625,240.86091270031892,238.03629475202086,239.54341659874092,54870400,AAPL
2025-09-08,237.42745971679688,239.69313028194867,235.89038089866295,238.84475646782593,48999500,AAPL
2025-09-09,233.9041748046875,238.3257397896772,232.9160527142261,236.54912730927947,66313900,AAPL
2025-09-10,226.35855102539062,231.97784546194652,225.52015268533836,231.7482872752143,83440800,AAPL
2025-09-11,229.59239196777344,230.01159113632517,226.21881717306923,226.44839058875493,50208600,AAPL
2025-09-12,233.6247100830078,234.06386022938602,228.58431421011397,228.78393068206054,55824200,AAPL
2025-09-15,236.24969482421875,237.7368657054393,234.58287368836292,236.54912714503797,42699500,AAPL
2025-09-16,237.6969451904297,240.76111223381088,235.87043992435724,236.72878926810645,63421100,AAPL
2025-09-17,238.5353546142578,239.6432435766681,237.27774187166392,238.5153883976145,46508000,AAPL
2025-09-18,237.42745971679688,240.74113579799257,236.199788714976,239.5134800259323,44249600,AAPL
2025-09-19,245.032958984375,245.83144010441063,239.7530294205925,240.77107799962133,163741300,AAPL
2025-09-22,255.5928192138672,256.15178189089505,247.64797087114997,247.82763635806887,105517400,AAPL
2025-09-23,253.9459686279297,256.8504363399061,253.0975947938589,255.39322235208516,60275200,AAPL
2025-09-24,251.8300018310547,255.2534845023776,250.56241362070242,254.73446948849343,42303700,AAPL
2025-09-25,256.3813171386719,256.6807646844572,251.2311452680336,252.72829161839874,55202100,AAPL
2025-09-26,254.97401428222656,257.10994249251326,253.2972024297037,253.61660096533106,46076300,AAPL
2025-09-29,253.9459686279297,254.5148915782133,252.52867184357527,254.0757261912774,40127700,AAPL
2025-09-30,254.14559936523438,255.4331385813304,252.6284867333586,254.37515755125318,37704300,AAPL
2025-10-01,254.9640350341797,258.29769267334166,254.44502000530687,254.55481135314994,48713900,AAPL
2025-10-02,256.6408386230469,257.68882891050583,253.66649683440303,256.09186667190835,42630200,AAPL
2025-10-03,257.5291442871094,258.7468246365968,253.46689477740222,254.18552630266564,49155600,AAPL
2025-10-06,256.20166015625,258.57713717661323,254.56478079871025,257.49917477533796,44664100,AAPL
2025-10-07,255.99209594726562,256.9103287268919,254.94407514023973,256.32145476920215,31955800,AAPL
2025-10-08,257.569091796875,258.0282082133661,255.62278908467795,256.03201279963565,36496900,AAPL
2025-10-09,253.55670166015625,257.50917476461467,252.65841993311406,257.3195337882977,38322000,AAPL
2025-10-10,244.80340576171875,255.8922708493858,243.53581752909898,254.45500785015722,61999100,AAPL
2025-10-13,247.18885803222656,249.2149949644775,245.09284695690994,248.90558714178317,38142900,AAPL
2025-10-14,247.29864501953125,248.37659224814226,244.23447809703134,246.13087266264282,35478000,AAPL
